spectrum_id,spectrum,category,wavenumbers,snr,resolution,artifacts
RS_0123,[0.00114133 0.00142672 0.00063478 ... 0.06135348 0.06328597 0.06372217],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],72.7054717536647,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0124,[0.06593468 0.0263042  0.02149315 ... 0.56033911 0.57037607 0.56200964],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],20.039791760015035,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0125,[0.3289743  0.32772545 0.32567062 ... 0.99659696 0.99727026 1.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],141.66198637861459,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0126,[0.89660003 0.89591301 0.89793208 ... 0.00685696 0.00834524 0.00999901],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],45.69050808087216,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0127,[0.39445822 0.393665   0.39362311 ... 0.59843959 0.59864947 0.59775826],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],93.23253498772294,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0128,[0.33093999 0.34292973 0.3491942  ... 0.01918737 0.01480836 0.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],29.099494747577314,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0129,[0.41049657 0.35017558 0.33489887 ... 0.21000996 0.24939988 0.24637264],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],26.42557527063444,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0130,[0.36548183 0.36616622 0.36601079 ... 0.16420267 0.16664457 0.16644607],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],59.6613543035079,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0131,[0.         0.00171514 0.00206887 ... 0.20358311 0.20172807 0.20145734],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],138.33961238851907,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_0132,[0.60295591 0.60289286 0.60418072 ... 0.0040334  0.00221182 0.00468775],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],100.50502640228262,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0133,[0.7881538  0.78775152 0.78756094 ... 0.00187608 0.         0.00101414],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],46.88913738228226,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0134,[0.22680686 0.2260595  0.22340445 ... 0.32262778 0.32190379 0.32240086],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],134.60032948842127,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0135,[0.         0.00091191 0.00086259 ... 0.08993717 0.0902704  0.09131306],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],76.79015719376734,2,"{'cosmic_spike': True, 'fluorescence': True}"
RS_0136,[0.         0.0012562  0.00183436 ... 0.77222403 0.76427046 0.75559652],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],102.13679079482019,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0137,[0.00070729 0.         0.0008097  ... 0.33785575 0.33854374 0.33929134],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],142.1434477422683,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0138,[0.29546374 0.27646218 0.27172228 ... 0.04224411 0.01102396 0.00407653],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],27.05716764589819,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0139,[0.92720399 0.95342478 0.96520934 ... 0.05155027 0.04975972 0.03087412],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],17.186335554946183,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0140,[0.69060677 0.6714295  0.69296356 ... 0.01358126 0.03039035 0.01594008],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],31.006650499356084,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0141,[0.128523   0.11148074 0.0954032  ... 0.70116972 0.68653383 0.73591884],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],13.696552869832995,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0142,[0.50301005 0.63545174 0.53077836 ... 0.18675636 0.05254002 0.10084679],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],17.505506846965886,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0143,[0.04138854 0.         0.01702996 ... 0.32773415 0.32570633 0.33742761],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],31.859118183256644,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0144,[0.22027828 0.21821096 0.21727567 ... 0.79175961 0.79374137 0.79559454],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],144.38156330298702,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0145,[0.03836121 0.03812333 0.03024348 ... 0.53155937 0.50006038 0.52186853],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],29.261421438096697,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0146,[0.         0.0005844  0.00062984 ... 0.56394799 0.56343332 0.56424401],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],72.22772357751246,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0147,[0.65163158 0.65149213 0.64918222 ... 0.06751952 0.06762387 0.06845282],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],67.33711398391176,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0148,[0.00023104 0.00191295 0.00286509 ... 0.18324145 0.18365805 0.18342261],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],120.68869883031972,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0149,[0.         0.00112081 0.0024137  ... 0.5161655  0.51673413 0.51591167],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],138.8553216895669,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0150,[0.78007205 0.78278377 0.79286807 ... 0.01627541 0.0131854  0.0122093 ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],36.030617371950676,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0151,[0.00256494 0.0017362  0.         ... 0.98045625 0.97008208 0.95528468],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],92.29365836862435,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0152,"[0.00000000e+00 1.06482094e-05 1.38294737e-03 ... 6.26204750e-01
 6.25393636e-01 6.25601024e-01]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],47.92018249782319,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0153,[0.85294629 0.84259969 0.83573983 ... 0.42646697 0.42081967 0.41841506],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],32.49050501699482,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0154,[0.40361511 0.4015317  0.40226316 ... 0.63434556 0.63797514 0.64292472],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],30.713366739975317,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0155,"[7.17890273e-01 7.17121492e-01 7.18517557e-01 ... 6.46807652e-04
 6.58915237e-04 0.00000000e+00]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],101.69040806463894,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0156,[0.61663094 0.59135217 0.60226932 ... 0.33576126 0.34297309 0.35583926],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],32.56855487595461,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0157,"[1.59139336e-01 1.57716772e-01 1.57668736e-01 ... 9.48440143e-05
 5.38055085e-04 0.00000000e+00]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],75.34191793497459,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0158,[0.26683581 0.26661117 0.26575274 ... 0.30771302 0.30690208 0.30875474],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],84.09027413761696,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0159,"[3.00492410e-01 3.01622864e-01 3.00641677e-01 ... 0.00000000e+00
 1.57611671e-03 5.65024880e-06]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],58.25498765164625,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0160,[0.28615295 0.28319144 0.28387816 ... 0.99417434 0.99854205 1.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],140.54900801754405,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0161,[0.10614215 0.10674658 0.10708897 ... 0.12863282 0.13023888 0.12768249],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],89.61870584207442,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0162,[1.         0.99802909 0.99612188 ... 0.54188843 0.54268742 0.54380891],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],118.81883654648817,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_0163,[0.01054353 0.01238256 0.         ... 0.45043974 0.45802892 0.45962414],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],34.88932353380417,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0164,[0.6558049  0.65714011 0.6598143  ... 0.00372458 0.00317424 0.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],60.07886913240501,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0165,"[6.99784175e-01 7.00180419e-01 7.00132651e-01 ... 1.47799779e-03
 0.00000000e+00 6.35959058e-05]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],101.48027721354298,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0166,[0.         0.00184927 0.00212743 ... 0.6330057  0.63232089 0.63228227],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],122.12329889019497,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0167,"[4.13997309e-01 4.16350433e-01 4.17652887e-01 ... 2.12738892e-03
 1.76015664e-04 0.00000000e+00]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],106.92379537063138,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0168,[0.2158072  0.21422976 0.21354887 ... 0.69415762 0.69515202 0.69738601],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],148.28337142129465,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0169,[0.49505662 0.50455392 0.48726223 ... 0.17671185 0.18241551 0.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],14.635521705750596,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0170,[0.         0.00120433 0.00228638 ... 0.64667334 0.64505915 0.64584905],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],84.27332595145073,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0171,[0.17944305 0.16267518 0.16463099 ... 0.86152443 0.87806142 0.86639283],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],41.75489851022188,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0172,[0.36335913 0.36297856 0.36286587 ... 0.00240989 0.00098777 0.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],64.81802429816835,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0173,[1.         0.99819044 0.99679872 ... 0.11905452 0.10358084 0.0941785 ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],93.65465046092253,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0174,[0.35094813 0.35070558 0.35232007 ... 0.12775343 0.12323893 0.12320254],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],50.28417021821752,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0175,[0.97066309 0.82257138 0.96230974 ... 0.11199354 0.11060025 0.10999121],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],17.647464404413867,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0176,[0.86181926 0.85481246 0.8537282  ... 0.07899172 0.03940307 0.04179081],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],25.8671994145951,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0177,[0.28042944 0.27982105 0.27917246 ... 0.79956606 0.79427846 0.78909781],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],64.89209069529909,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0178,[0.61071185 0.73061955 0.72724844 ... 0.31227372 0.26320358 0.3363494 ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],16.552459793599752,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0179,[0.12591514 0.12367531 0.12132219 ... 0.89060694 0.89191035 0.8908558 ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],55.783237283863585,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0180,[0.65004948 0.73509594 0.69606091 ... 0.77728862 0.77893829 0.70939873],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],23.9431909767381,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0181,[0.18446079 0.08574486 0.13112551 ... 0.74171813 0.73927459 0.7086124 ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],16.854626172850033,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0182,[0.43351297 0.42810539 0.4311075  ... 0.01875919 0.00930132 0.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],41.13593028239994,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0183,[0.70291928 0.7021022  0.70182835 ... 0.00123624 0.00079558 0.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],96.68380871268857,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0184,"[0.00000000e+00 1.32792537e-04 1.75026443e-04 ... 1.69019741e-01
 1.64761890e-01 1.60499570e-01]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],104.1555906610479,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0185,"[3.31954039e-01 3.31921864e-01 3.31766251e-01 ... 5.57679761e-04
 6.91945054e-05 0.00000000e+00]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],52.70965551075092,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_0186,[0.01450791 0.01455586 0.01398752 ... 0.99708089 0.99801278 1.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],113.21694899885544,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0187,[0.         0.00120363 0.00315724 ... 0.50047865 0.49925311 0.49822374],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],77.86864248427773,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0188,[0.20405007 0.20403797 0.20384576 ... 0.02106374 0.02178984 0.02085286],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],143.05010325087275,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0189,[0.04462625 0.08064761 0.03773787 ... 0.72319172 0.8007882  0.79815063],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],16.559721915761656,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0190,"[2.61287839e-01 2.60955789e-01 2.60471646e-01 ... 0.00000000e+00
 9.59791279e-05 6.37567991e-05]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],79.683683671062,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0191,[0.         0.00194539 0.00397081 ... 0.31835379 0.31724818 0.31680338],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],56.15118705045232,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0192,[0.05918995 0.05842404 0.05694526 ... 0.0006824  0.         0.00111388],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],114.29030930302822,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0193,[0.96407019 0.96218103 0.96035523 ... 0.00834989 0.00901692 0.01015315],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],81.50119230689064,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0194,[0.62555361 0.62596056 0.62665752 ... 0.0014763  0.         0.00111962],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],116.69659771067118,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0195,"[6.30103185e-01 6.27491040e-01 6.29437993e-01 ... 0.00000000e+00
 4.82804747e-04 4.40137301e-04]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],58.119585020061834,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0196,[0.10760358 0.11112165 0.11299827 ... 0.00258461 0.         0.00229138],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],26.275343323766386,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0197,[0.47203019 0.47009832 0.47096351 ... 0.26449669 0.24835882 0.23190411],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],59.24138611435606,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0198,[0.10579506 0.12042088 0.09803805 ... 0.99119398 0.9950862  0.99293215],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],33.6754712953596,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0199,[0.01943608 0.01896425 0.01993352 ... 0.11838388 0.11609329 0.11809196],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],118.4307130847317,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_0200,[0.93736458 0.93724337 0.92629683 ... 0.17438684 0.1769617  0.17382127],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],49.67562572696155,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0201,"[5.65912481e-01 5.64453946e-01 5.64835061e-01 ... 3.46167891e-04
 7.30566018e-04 0.00000000e+00]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],126.17857331799328,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0202,"[6.80941706e-01 6.81096790e-01 6.80568913e-01 ... 1.25053851e-03
 5.36794582e-04 0.00000000e+00]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],144.70544836206943,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0203,[0.1920025  0.19174811 0.19471448 ... 0.00243727 0.00187349 0.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],117.45958602440601,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0204,[0.1212384  0.11908308 0.11961011 ... 0.75941462 0.76040378 0.76390048],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],123.81485894076913,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0205,"[2.25908717e-02 1.18882048e-05 2.86952769e-02 ... 1.00000000e+00
 9.74946697e-01 9.72941404e-01]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],34.073998815133756,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0206,[0.00200933 0.0051598  0.04242086 ... 0.57778341 0.58067348 0.59866751],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],27.225763741555923,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0207,[0.0460644  0.04588838 0.04593505 ... 0.00079386 0.00076295 0.00097185],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],145.40118082253537,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0208,[0.         0.00110123 0.0028142  ... 0.50310563 0.49881381 0.49437738],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],67.54363350320733,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0209,[0.00722861 0.00765213 0.006457   ... 0.99708967 1.         0.99927482],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],106.34217970036767,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0210,[0.7504748  0.75029944 0.75107132 ... 0.00300989 0.00124864 0.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],67.77026143937002,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0211,[1.         0.99934237 0.99782103 ... 0.19119284 0.17528548 0.16152179],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],103.60095061079376,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0212,[0.         0.00113635 0.00298876 ... 0.09400141 0.08929736 0.09016235],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],100.81579315810603,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0213,[0.         0.00022109 0.00225641 ... 0.17626475 0.17531771 0.17484911],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],141.27075663620025,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0214,"[1.89722699e-01 1.92079248e-01 1.92329770e-01 ... 0.00000000e+00
 5.31633381e-04 1.81284640e-04]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],59.223313856919894,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0215,[0.77832912 0.75963804 0.69210625 ... 0.76141646 0.79837448 0.89499427],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],10.678311856756054,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0216,[0.20484675 0.20474176 0.20437523 ... 0.0146917  0.01450664 0.01455106],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],100.84039079726081,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0217,[0.75540131 0.75428204 0.75421709 ... 0.03619663 0.03731989 0.0379449 ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],70.36745375730113,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_0218,"[0.00000000e+00 2.84542573e-04 5.16068912e-04 ... 9.69911221e-01
 9.71138491e-01 9.72273074e-01]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],96.48441926005927,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_0219,[0.5515585  0.55081699 0.55124348 ... 0.0026335  0.00080391 0.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],87.15015692436869,2,"{'cosmic_spike': False, 'fluorescence': False}"
